"seller","title","description","category","tags","price","quantity","unit","images","location","latitude","longitude","color","finish","thickness","length","width","height","origin","grade","isAvailable","availableQuantity","minimumOrder","isShippingAvailable","shippingCost","estimatedDelivery","isActive","isSold","soldTo","soldAt","soldPrice","createdAt","updatedAt"
"6924bce5c8975c1fe8f96b3a","Brown Commercial Marble - Pakistan #194","High-quality brown marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|countertop|flooring|bookmatched|slabs|brown|sample-dataset",73.5,766,"square_meters","https://cdn.marbledemo.com/pakistan/194-1.jpg|https://cdn.marbledemo.com/pakistan/194-2.jpg","Multan",36.483175,72.008222,"Brown","honed",2.77,308,92,18,"Pakistan","commercial",false,725,10,true,1146.73,6,true,false,"","","","2025-05-05T12:30:54.720Z","2025-05-30T23:37:45.031Z"
"68e2f0d36bca3695ba9b1b25","Black Premium Marble - Pakistan #195","High-quality black marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|interior|flooring|black|sample-dataset",36.09,344,"square_meters","https://cdn.marbledemo.com/pakistan/195-1.jpg|https://cdn.marbledemo.com/pakistan/195-2.jpg","Karachi",30.873517,67.897802,"Black","honed",2.48,188,97,18,"Pakistan","premium",true,210,5,true,714.22,20,true,false,"","","","2024-12-04T02:18:58.296Z","2024-12-29T08:04:14.612Z"
"6924b0b870d6af1f481afd74","Grey Standard Marble - Pakistan #196","High-quality grey marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|countertop|grey|sample-dataset",83.81,981,"pieces","https://cdn.marbledemo.com/pakistan/196-1.jpg|https://cdn.marbledemo.com/pakistan/196-2.jpg","Faisalabad",34.352606,74.806047,"Grey","honed",2.88,307,158,7,"Pakistan","standard",true,492,12,true,151.01,5,true,false,"","","","2025-04-26T06:19:35.699Z","2025-05-24T02:54:32.116Z"
"6924bce5c8975c1fe8f96b38","White Commercial Marble - Pakistan #197","High-quality white marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|interior|export quality|countertop|white|sample-dataset",63.47,674,"square_meters","https://cdn.marbledemo.com/pakistan/197-1.jpg|https://cdn.marbledemo.com/pakistan/197-2.jpg","Lahore",34.068163,66.172728,"White","honed",2.52,204,163,20,"Pakistan","commercial",true,498,40,false,0,"",true,false,"","","","2025-07-09T07:40:56.659Z","2025-08-11T18:57:19.981Z"
"6924bce5c8975c1fe8f96b39","Green Standard Marble - Pakistan #198","High-quality green marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|interior|green|sample-dataset",63.6,602,"kg","https://cdn.marbledemo.com/pakistan/198-1.jpg|https://cdn.marbledemo.com/pakistan/198-2.jpg","Rawalpindi",30.049987,71.986163,"Green","honed",1.56,310,134,5,"Pakistan","standard",true,434,37,true,1739.77,5,true,true,"68e4cc16f95b766dfcbc431d","2025-08-01T23:39:12.530Z",74.41199999999999,"2025-07-24T12:55:48.168Z","2025-07-25T07:26:13.618Z"
"6924bce5c8975c1fe8f96b3a","White Premium Marble - Pakistan #199","High-quality white marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|flooring|white|sample-dataset",45.05,702,"cubic_meters","https://cdn.marbledemo.com/pakistan/199-1.jpg|https://cdn.marbledemo.com/pakistan/199-2.jpg","Karachi",32.877877,67.530145,"White","brushed",1.57,231,130,7,"Pakistan","premium",true,437,1,true,1164.96,5,true,false,"","","","2025-04-21T15:33:15.551Z","2025-05-17T19:34:55.260Z"
"68e2f0d36bca3695ba9b1b25","White Premium Marble - Pakistan #200","High-quality white marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|interior|blocks|white|sample-dataset",75.41,958,"tons","https://cdn.marbledemo.com/pakistan/200-1.jpg|https://cdn.marbledemo.com/pakistan/200-2.jpg","Multan",33.593785,62.874007,"White","polished",2.21,263,155,15,"Pakistan","premium",true,814,17,true,813.22,10,true,false,"","","","2024-11-26T05:20:02.345Z","2025-01-11T20:24:51.881Z"
"6924b0b870d6af1f481afd74","Cream Premium Marble - Pakistan #201","High-quality cream marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|flooring|bookmatched|blocks|countertop|cream|sample-dataset",83.48,431,"pieces","https://cdn.marbledemo.com/pakistan/201-1.jpg|https://cdn.marbledemo.com/pakistan/201-2.jpg","Rawalpindi",32.478375,61.931078,"Cream","leathered",2.4,207,197,15,"Pakistan","premium",true,376,19,true,1439.22,19,true,false,"","","","2025-03-23T19:41:01.122Z","2025-05-10T09:28:20.912Z"
"6924bce5c8975c1fe8f96b38","Green Commercial Marble - Pakistan #202","High-quality green marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|blocks|countertop|flooring|bookmatched|green|sample-dataset",44.05,263,"cubic_meters","https://cdn.marbledemo.com/pakistan/202-1.jpg|https://cdn.marbledemo.com/pakistan/202-2.jpg","Karachi",28.446459,68.985528,"Green","natural",2.22,200,169,12,"Pakistan","commercial",true,205,7,false,0,"",true,false,"","","","2025-10-29T18:39:55.041Z","2025-12-25T02:05:20.717Z"
"6924bce5c8975c1fe8f96b39","Black Premium Marble - Pakistan #203","High-quality black marble extracted and processed in Islamabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|tiles|flooring|black|sample-dataset",6.46,486,"tons","https://cdn.marbledemo.com/pakistan/203-1.jpg|https://cdn.marbledemo.com/pakistan/203-2.jpg","Islamabad",29.018114,70.805764,"Black","brushed",1.81,291,83,18,"Pakistan","premium",true,328,33,true,360.86,8,true,false,"","","","2025-02-04T04:44:13.203Z","2025-02-08T01:38:39.605Z"
"6924bce5c8975c1fe8f96b3a","Gold Premium Marble - Pakistan #204","High-quality gold marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|gold|sample-dataset",106.02,248,"square_meters","https://cdn.marbledemo.com/pakistan/204-1.jpg|https://cdn.marbledemo.com/pakistan/204-2.jpg","Karachi",24.065615,62.27805,"Gold","honed",1.51,236,123,8,"Pakistan","premium",true,240,28,true,1730.05,17,false,true,"68e58cbbc82e54ae042e91bc","2025-04-14T17:32:57.097Z",103.89959999999999,"2025-04-05T10:09:43.874Z","2025-05-24T01:40:15.911Z"
"68e2f0d36bca3695ba9b1b25","Cream Premium Marble - Pakistan #205","High-quality cream marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|bookmatched|slabs|blocks|flooring|cream|sample-dataset",46.93,956,"lbs","https://cdn.marbledemo.com/pakistan/205-1.jpg|https://cdn.marbledemo.com/pakistan/205-2.jpg","Sialkot",34.524661,74.970595,"Cream","brushed",2.74,197,68,4,"Pakistan","premium",true,765,3,true,1095.91,11,true,false,"","","","2024-12-13T15:13:37.423Z","2025-01-21T16:42:07.663Z"
"6924b0b870d6af1f481afd74","Grey Premium Marble - Pakistan #206","High-quality grey marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|export quality|countertop|grey|sample-dataset",30.04,479,"cubic_meters","https://cdn.marbledemo.com/pakistan/206-1.jpg|https://cdn.marbledemo.com/pakistan/206-2.jpg","Rawalpindi",25.802007,66.375801,"Grey","honed",2.76,223,73,6,"Pakistan","premium",true,215,35,true,992.06,13,true,false,"","","","2025-04-05T04:41:47.792Z","2025-04-27T11:02:55.514Z"
"6924bce5c8975c1fe8f96b38","Grey Premium Marble - Pakistan #207","High-quality grey marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|export quality|exterior|blocks|grey|sample-dataset",58.72,620,"square_meters","https://cdn.marbledemo.com/pakistan/207-1.jpg|https://cdn.marbledemo.com/pakistan/207-2.jpg","Rawalpindi",26.718025,69.512345,"Grey","brushed",1.73,290,111,18,"Pakistan","premium",true,180,22,false,0,"",true,false,"","","","2025-10-17T00:38:46.184Z","2025-12-10T08:46:15.180Z"
"6924bce5c8975c1fe8f96b39","Cream Premium Marble - Pakistan #208","High-quality cream marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|cream|sample-dataset",110.58,72,"tons","https://cdn.marbledemo.com/pakistan/208-1.jpg|https://cdn.marbledemo.com/pakistan/208-2.jpg","Multan",27.599917,71.986458,"Cream","polished",2.45,222,181,6,"Pakistan","premium",true,45,11,false,0,"",true,false,"","","","2025-11-15T14:37:29.504Z","2025-12-27T15:58:37.809Z"
"6924bce5c8975c1fe8f96b3a","Green Premium Marble - Pakistan #209","High-quality green marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|export quality|tiles|bookmatched|flooring|green|sample-dataset",54.53,170,"square_meters","https://cdn.marbledemo.com/pakistan/209-1.jpg|https://cdn.marbledemo.com/pakistan/209-2.jpg","Rawalpindi",25.100369,75.454087,"Green","polished",2.26,221,93,12,"Pakistan","premium",false,6,3,true,1670.05,18,true,false,"","","","2025-10-19T07:01:56.500Z","2025-10-27T10:28:46.570Z"
"68e2f0d36bca3695ba9b1b25","Brown Commercial Marble - Pakistan #210","High-quality brown marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|tiles|countertop|brown|sample-dataset",43.21,166,"cubic_meters","https://cdn.marbledemo.com/pakistan/210-1.jpg|https://cdn.marbledemo.com/pakistan/210-2.jpg","Rawalpindi",28.080548,66.541886,"Brown","polished",2.64,254,139,13,"Pakistan","commercial",true,157,23,true,377.72,10,true,false,"","","","2024-12-29T22:25:48.409Z","2025-02-27T20:42:27.394Z"
"6924b0b870d6af1f481afd74","Grey Commercial Marble - Pakistan #211","High-quality grey marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|grey|sample-dataset",72.45,702,"square_meters","https://cdn.marbledemo.com/pakistan/211-1.jpg|https://cdn.marbledemo.com/pakistan/211-2.jpg","Karachi",25.21172,74.501182,"Grey","honed",1.51,188,145,18,"Pakistan","commercial",true,119,21,false,0,"",true,false,"","","","2025-11-18T20:17:21.200Z","2025-11-21T03:20:51.079Z"
"6924bce5c8975c1fe8f96b38","Black Premium Marble - Pakistan #212","High-quality black marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|countertop|tiles|flooring|interior|black|sample-dataset",44.66,133,"kg","https://cdn.marbledemo.com/pakistan/212-1.jpg|https://cdn.marbledemo.com/pakistan/212-2.jpg","Faisalabad",31.1933,63.39558,"Black","honed",1.51,215,172,8,"Pakistan","premium",true,63,39,true,1595.55,5,true,false,"","","","2025-02-28T01:09:25.838Z","2025-03-13T00:06:01.578Z"
"6924bce5c8975c1fe8f96b39","White Commercial Marble - Pakistan #213","High-quality white marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|slabs|flooring|blocks|bookmatched|white|sample-dataset",90.55,968,"lbs","https://cdn.marbledemo.com/pakistan/213-1.jpg|https://cdn.marbledemo.com/pakistan/213-2.jpg","Hyderabad",31.3547,61.35954,"White","leathered",1.91,203,143,3,"Pakistan","commercial",true,861,27,true,770.62,15,true,false,"","","","2025-04-13T19:39:18.734Z","2025-06-11T09:45:17.790Z"
"6924bce5c8975c1fe8f96b3a","Beige Premium Marble - Pakistan #214","High-quality beige marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|export quality|beige|sample-dataset",112.6,678,"kg","https://cdn.marbledemo.com/pakistan/214-1.jpg|https://cdn.marbledemo.com/pakistan/214-2.jpg","Multan",25.906677,71.407172,"Beige","honed",2.1,279,184,18,"Pakistan","premium",true,393,3,false,0,"",true,false,"","","","2025-08-04T05:56:03.371Z","2025-08-10T08:39:52.644Z"
"68e2f0d36bca3695ba9b1b25","Grey Premium Marble - Pakistan #215","High-quality grey marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|interior|flooring|grey|sample-dataset",71.5,127,"pieces","https://cdn.marbledemo.com/pakistan/215-1.jpg|https://cdn.marbledemo.com/pakistan/215-2.jpg","Lahore",26.640188,66.956583,"Grey","leathered",2.26,319,157,2,"Pakistan","premium",true,106,6,true,1389.75,20,true,false,"","","","2025-05-13T03:54:10.479Z","2025-06-22T05:06:50.590Z"
"6924b0b870d6af1f481afd74","Ivory Commercial Marble - Pakistan #216","High-quality ivory marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|ivory|sample-dataset",74.54,442,"kg","https://cdn.marbledemo.com/pakistan/216-1.jpg|https://cdn.marbledemo.com/pakistan/216-2.jpg","Faisalabad",32.807647,65.063612,"Ivory","honed",2.45,216,151,12,"Pakistan","commercial",true,188,10,true,1070,18,true,false,"","","","2025-11-19T02:37:52.623Z","2026-01-05T18:11:04.549Z"
"6924bce5c8975c1fe8f96b38","Gold Premium Marble - Pakistan #217","High-quality gold marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|gold|sample-dataset",85.57,860,"lbs","https://cdn.marbledemo.com/pakistan/217-1.jpg|https://cdn.marbledemo.com/pakistan/217-2.jpg","Sialkot",25.068694,72.009739,"Gold","brushed",2.7,313,123,15,"Pakistan","premium",true,260,14,false,0,"",true,false,"","","","2025-02-07T18:18:30.494Z","2025-02-14T10:07:23.439Z"
"6924bce5c8975c1fe8f96b39","Gold Commercial Marble - Pakistan #218","High-quality gold marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|flooring|gold|sample-dataset",108.27,627,"lbs","https://cdn.marbledemo.com/pakistan/218-1.jpg|https://cdn.marbledemo.com/pakistan/218-2.jpg","Rawalpindi",30.890843,75.080649,"Gold","natural",2.91,269,165,3,"Pakistan","commercial",true,152,4,true,181.86,4,true,false,"","","","2025-09-11T08:27:28.461Z","2025-10-15T04:18:54.243Z"
"6924bce5c8975c1fe8f96b3a","Black Commercial Marble - Pakistan #219","High-quality black marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|black|sample-dataset",8.02,587,"square_meters","https://cdn.marbledemo.com/pakistan/219-1.jpg|https://cdn.marbledemo.com/pakistan/219-2.jpg","Karachi",25.862077,75.799402,"Black","honed",2.86,190,122,20,"Pakistan","commercial",true,575,32,true,1313.15,20,true,false,"","","","2025-08-01T06:27:30.815Z","2025-09-11T14:13:15.424Z"
"68e2f0d36bca3695ba9b1b25","Brown Standard Marble - Pakistan #220","High-quality brown marble extracted and processed in Peshawar, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|brown|sample-dataset",108.66,847,"tons","https://cdn.marbledemo.com/pakistan/220-1.jpg|https://cdn.marbledemo.com/pakistan/220-2.jpg","Peshawar",36.459372,72.885309,"Brown","polished",1.89,201,159,11,"Pakistan","standard",true,300,8,true,1958.15,3,true,false,"","","","2025-06-14T20:08:54.793Z","2025-07-27T12:06:37.721Z"
"6924b0b870d6af1f481afd74","Black Commercial Marble - Pakistan #221","High-quality black marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|countertop|exterior|black|sample-dataset",19.3,692,"kg","https://cdn.marbledemo.com/pakistan/221-1.jpg|https://cdn.marbledemo.com/pakistan/221-2.jpg","Sialkot",25.92606,63.492646,"Black","polished",2.68,269,178,14,"Pakistan","commercial",true,615,37,true,599.66,7,true,false,"","","","2025-09-13T17:45:17.300Z","2025-10-14T01:56:36.814Z"
"6924bce5c8975c1fe8f96b38","Beige Premium Marble - Pakistan #222","High-quality beige marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|countertop|exterior|interior|beige|sample-dataset",59.19,688,"tons","https://cdn.marbledemo.com/pakistan/222-1.jpg|https://cdn.marbledemo.com/pakistan/222-2.jpg","Faisalabad",25.64436,70.076782,"Beige","honed",1.81,288,120,19,"Pakistan","premium",true,588,43,true,650.65,7,true,false,"","","","2025-07-27T08:25:44.522Z","2025-09-09T18:53:36.474Z"
"6924bce5c8975c1fe8f96b39","Cream Commercial Marble - Pakistan #223","High-quality cream marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|tiles|cream|sample-dataset",43.39,783,"kg","https://cdn.marbledemo.com/pakistan/223-1.jpg|https://cdn.marbledemo.com/pakistan/223-2.jpg","Lahore",35.909929,62.066801,"Cream","brushed",1.95,212,100,15,"Pakistan","commercial",true,677,3,true,757.23,16,true,false,"","","","2024-12-19T15:14:58.166Z","2025-02-13T07:17:51.377Z"
"6924bce5c8975c1fe8f96b3a","Green Premium Marble - Pakistan #224","High-quality green marble extracted and processed in Islamabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|bookmatched|flooring|export quality|interior|green|sample-dataset",23.27,713,"square_meters","https://cdn.marbledemo.com/pakistan/224-1.jpg|https://cdn.marbledemo.com/pakistan/224-2.jpg","Islamabad",28.748875,66.448723,"Green","brushed",2.38,190,125,3,"Pakistan","premium",true,436,36,true,658.9,13,true,true,"68e4cc16f95b766dfcbc431d","2025-03-08T17:14:45.732Z",26.0624,"2025-02-21T15:06:46.462Z","2025-02-28T10:26:04.388Z"
"68e2f0d36bca3695ba9b1b25","Brown Premium Marble - Pakistan #225","High-quality brown marble extracted and processed in Peshawar, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|exterior|flooring|brown|sample-dataset",116.39,213,"square_meters","https://cdn.marbledemo.com/pakistan/225-1.jpg|https://cdn.marbledemo.com/pakistan/225-2.jpg","Peshawar",32.091167,69.798533,"Brown","natural",1.59,198,124,6,"Pakistan","premium",true,35,3,true,1958.08,3,true,false,"","","","2025-01-27T23:53:37.544Z","2025-02-22T06:39:23.821Z"
"6924b0b870d6af1f481afd74","White Commercial Marble - Pakistan #226","High-quality white marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|blocks|export quality|exterior|white|sample-dataset",18.32,221,"cubic_meters","https://cdn.marbledemo.com/pakistan/226-1.jpg|https://cdn.marbledemo.com/pakistan/226-2.jpg","Faisalabad",31.724662,68.115306,"White","polished",2.66,184,155,15,"Pakistan","commercial",true,17,9,true,1874.76,12,true,false,"","","","2025-01-27T12:06:57.581Z","2025-03-13T16:18:51.157Z"
"6924bce5c8975c1fe8f96b38","Gold Standard Marble - Pakistan #227","High-quality gold marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|blocks|countertop|export quality|gold|sample-dataset",15.18,417,"pieces","https://cdn.marbledemo.com/pakistan/227-1.jpg|https://cdn.marbledemo.com/pakistan/227-2.jpg","Multan",25.320944,72.418183,"Gold","natural",1.54,245,175,7,"Pakistan","standard",true,52,27,true,1620.98,9,true,false,"","","","2025-05-27T09:50:33.880Z","2025-07-17T10:55:39.972Z"
"6924bce5c8975c1fe8f96b39","Grey Commercial Marble - Pakistan #228","High-quality grey marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|tiles|export quality|slabs|blocks|grey|sample-dataset",102.03,203,"lbs","https://cdn.marbledemo.com/pakistan/228-1.jpg|https://cdn.marbledemo.com/pakistan/228-2.jpg","Rawalpindi",33.434489,63.551148,"Grey","leathered",1.75,293,118,7,"Pakistan","commercial",true,147,25,true,1742.32,5,true,false,"","","","2025-05-16T08:21:22.528Z","2025-06-21T23:17:12.353Z"
"6924bce5c8975c1fe8f96b3a","Beige Commercial Marble - Pakistan #229","High-quality beige marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|exterior|countertop|slabs|blocks|beige|sample-dataset",17.94,591,"lbs","https://cdn.marbledemo.com/pakistan/229-1.jpg|https://cdn.marbledemo.com/pakistan/229-2.jpg","Hyderabad",29.989206,67.469143,"Beige","leathered",2.15,307,98,11,"Pakistan","commercial",true,46,5,true,109.46,16,true,false,"","","","2025-09-10T00:51:25.277Z","2025-09-18T07:27:45.851Z"
"68e2f0d36bca3695ba9b1b25","Brown Premium Marble - Pakistan #230","High-quality brown marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|brown|sample-dataset",108.89,295,"square_meters","https://cdn.marbledemo.com/pakistan/230-1.jpg|https://cdn.marbledemo.com/pakistan/230-2.jpg","Lahore",29.113622,72.753741,"Brown","honed",1.76,294,66,20,"Pakistan","premium",true,176,19,true,776.24,15,true,false,"","","","2025-01-27T20:28:39.513Z","2025-03-18T04:37:54.788Z"
"6924b0b870d6af1f481afd74","Green Commercial Marble - Pakistan #231","High-quality green marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|flooring|bookmatched|green|sample-dataset",28.97,548,"tons","https://cdn.marbledemo.com/pakistan/231-1.jpg|https://cdn.marbledemo.com/pakistan/231-2.jpg","Rawalpindi",24.907614,66.218641,"Green","natural",2,188,89,11,"Pakistan","commercial",true,29,23,true,658.56,18,true,false,"","","","2025-04-09T00:28:43.730Z","2025-05-06T19:30:05.119Z"
"6924bce5c8975c1fe8f96b38","Grey Standard Marble - Pakistan #232","High-quality grey marble extracted and processed in Islamabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|tiles|blocks|countertop|grey|sample-dataset",49.3,744,"kg","https://cdn.marbledemo.com/pakistan/232-1.jpg|https://cdn.marbledemo.com/pakistan/232-2.jpg","Islamabad",31.528792,68.597067,"Grey","honed",2.26,281,80,7,"Pakistan","standard",true,49,25,false,0,"",true,false,"","","","2024-12-10T20:52:25.815Z","2025-01-13T17:40:26.161Z"
"6924bce5c8975c1fe8f96b39","Ivory Standard Marble - Pakistan #233","High-quality ivory marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|countertop|flooring|ivory|sample-dataset",34.15,614,"cubic_meters","https://cdn.marbledemo.com/pakistan/233-1.jpg|https://cdn.marbledemo.com/pakistan/233-2.jpg","Lahore",32.167527,73.460781,"Ivory","brushed",2.01,303,63,18,"Pakistan","standard",true,188,9,true,1232.67,4,true,false,"","","","2025-07-08T21:50:37.980Z","2025-07-18T14:02:32.586Z"
"6924bce5c8975c1fe8f96b3a","Grey Standard Marble - Pakistan #234","High-quality grey marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|blocks|tiles|grey|sample-dataset",31.71,873,"tons","https://cdn.marbledemo.com/pakistan/234-1.jpg|https://cdn.marbledemo.com/pakistan/234-2.jpg","Faisalabad",31.52614,61.05472,"Grey","leathered",1.74,223,101,6,"Pakistan","standard",true,444,5,true,55.49,16,true,false,"","","","2025-06-02T16:00:31.820Z","2025-06-30T05:31:40.956Z"
"68e2f0d36bca3695ba9b1b25","Cream Commercial Marble - Pakistan #235","High-quality cream marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|slabs|blocks|interior|cream|sample-dataset",37.84,998,"pieces","https://cdn.marbledemo.com/pakistan/235-1.jpg|https://cdn.marbledemo.com/pakistan/235-2.jpg","Karachi",36.538167,72.972187,"Cream","honed",2.68,242,125,16,"Pakistan","commercial",true,430,39,true,1597.86,6,true,false,"","","","2025-06-10T00:16:41.913Z","2025-07-16T18:20:41.811Z"
"6924b0b870d6af1f481afd74","White Standard Marble - Pakistan #236","High-quality white marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|bookmatched|tiles|flooring|white|sample-dataset",69.69,850,"pieces","https://cdn.marbledemo.com/pakistan/236-1.jpg|https://cdn.marbledemo.com/pakistan/236-2.jpg","Rawalpindi",34.180498,74.963927,"White","natural",2.91,183,147,9,"Pakistan","standard",true,815,28,false,0,"",true,false,"","","","2025-06-06T15:17:37.804Z","2025-07-23T20:43:25.818Z"
"6924bce5c8975c1fe8f96b38","Beige Commercial Marble - Pakistan #237","High-quality beige marble extracted and processed in Quetta, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|exterior|export quality|bookmatched|beige|sample-dataset",42.1,961,"cubic_meters","https://cdn.marbledemo.com/pakistan/237-1.jpg|https://cdn.marbledemo.com/pakistan/237-2.jpg","Quetta",25.082374,71.913377,"Beige","honed",2.53,275,185,16,"Pakistan","commercial",true,175,6,false,0,"",true,false,"","","","2025-07-01T09:10:23.670Z","2025-08-14T06:14:32.358Z"
"6924bce5c8975c1fe8f96b39","Beige Standard Marble - Pakistan #238","High-quality beige marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|slabs|bookmatched|beige|sample-dataset",33.61,392,"cubic_meters","https://cdn.marbledemo.com/pakistan/238-1.jpg|https://cdn.marbledemo.com/pakistan/238-2.jpg","Multan",36.428117,69.060872,"Beige","polished",2.25,297,92,18,"Pakistan","standard",true,124,29,false,0,"",true,false,"","","","2024-11-27T10:24:22.437Z","2024-12-02T09:57:49.627Z"
"6924bce5c8975c1fe8f96b3a","Grey Standard Marble - Pakistan #239","High-quality grey marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|export quality|slabs|grey|sample-dataset",38.78,383,"lbs","https://cdn.marbledemo.com/pakistan/239-1.jpg|https://cdn.marbledemo.com/pakistan/239-2.jpg","Hyderabad",27.129972,68.468276,"Grey","honed",2.32,303,194,2,"Pakistan","standard",true,128,15,true,612.34,16,true,false,"","","","2025-08-08T06:10:44.565Z","2025-10-03T02:23:31.330Z"
"68e2f0d36bca3695ba9b1b25","Cream Premium Marble - Pakistan #240","High-quality cream marble extracted and processed in Peshawar, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|tiles|slabs|interior|cream|sample-dataset",65.19,649,"tons","https://cdn.marbledemo.com/pakistan/240-1.jpg|https://cdn.marbledemo.com/pakistan/240-2.jpg","Peshawar",26.74268,64.764447,"Cream","polished",2.4,223,169,18,"Pakistan","premium",true,486,25,true,1570.77,17,true,true,"68e4cc16f95b766dfcbc431d","2025-02-26T10:46:29.767Z",70.40520000000001,"2024-12-24T08:05:32.555Z","2025-01-31T21:53:28.820Z"
"6924b0b870d6af1f481afd74","Ivory Commercial Marble - Pakistan #241","High-quality ivory marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|export quality|tiles|countertop|ivory|sample-dataset",93.07,775,"kg","https://cdn.marbledemo.com/pakistan/241-1.jpg|https://cdn.marbledemo.com/pakistan/241-2.jpg","Sialkot",36.243515,66.925499,"Ivory","honed",2.89,261,148,9,"Pakistan","commercial",true,710,29,true,388.22,17,true,false,"","","","2025-11-21T18:54:27.054Z","2026-01-09T04:20:40.890Z"
"6924bce5c8975c1fe8f96b38","Gold Standard Marble - Pakistan #242","High-quality gold marble extracted and processed in Quetta, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|countertop|bookmatched|gold|sample-dataset",12.68,800,"kg","https://cdn.marbledemo.com/pakistan/242-1.jpg|https://cdn.marbledemo.com/pakistan/242-2.jpg","Quetta",24.251573,68.665178,"Gold","natural",1.92,315,192,20,"Pakistan","standard",true,513,17,true,1542.24,7,true,false,"","","","2024-12-10T03:54:13.000Z","2024-12-13T10:22:16.174Z"
